0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131
0.597722053527832,0.18634368479251862,-0.28438523411750793,0.9999369978904724,0.5940804481506348,0.1715557724237442,-0.2593371272087097,0.9998590350151062,0.5945152044296265,0.17135895788669586,-0.2593373656272888,0.9998087882995605,0.5948728322982788,0.17126061022281647,-0.2592795491218567,0.9997358918190002,0.5892274975776672,0.17207898199558258,-0.29074859619140625,0.9999239444732666,0.5856009721755981,0.17239409685134888,-0.2908325791358948,0.9999299049377441,0.5815291404724121,0.1728755384683609,-0.29091376066207886,0.9999362826347351,0.586142897605896,0.17849522829055786,-0.10806683450937271,0.9989867210388184,0.5669585466384888,0.18005876243114471,-0.24037563800811768,0.9999526143074036,0.5967102646827698,0.2031131386756897,-0.22387118637561798,0.9997124075889587,0.5907319784164429,0.20419643819332123,-0.26496535539627075,0.9999203681945801,0.5881547927856445,0.27782881259918213,0.08486246317625046,0.9983401894569397,0.5441730618476868,0.2668541669845581,-0.282649964094162,0.9999865889549255,0.5816097855567932,0.4046246111392975,0.15737879276275635,0.09234392642974854,0.5206998586654663,0.3969988226890564,-0.3140445947647095,0.9975282549858093,0.5951064825057983,0.4970912039279938,0.0512545183300972,0.237949937582016,0.5502457022666931,0.5131494998931885,-0.32712414860725403,0.9881411194801331,0.5981135368347168,0.528549313545227,0.0419987328350544,0.24320296943187714,0.5495537519454956,0.5509605407714844,-0.3649517595767975,0.970668375492096,0.6023411154747009,0.5250827670097351,0.0027882163412868977,0.2536894381046295,0.5629044771194458,0.545481264591217,-0.36557164788246155,0.9696653485298157,0.5986042022705078,0.5132173895835876,0.030171075835824013,0.24355396628379822,0.5653055906295776,0.5348645448684692,-0.32513973116874695,0.9571118950843811,0.5771378874778748,0.522128701210022,0.12350660562515259,0.9989245533943176,0.5422929525375366,0.5239211916923523,-0.12358681857585907,0.9996427297592163,0.5832624435424805,0.6840362548828125,0.20026114583015442,0.8777351975440979,0.539280354976654,0.689494252204895,-0.0742996335029602,0.9929519891738892,0.5672925114631653,0.8271229267120361,0.36184778809547424,0.9580517411231995,0.5306383967399597,0.8587319850921631,0.03931630402803421,0.9937142729759216,0.5532182455062866,0.8498243689537048,0.3703975975513458,0.9368553161621094,0.5202621817588806,0.8825324177742004,0.04268968850374222,0.9277235269546509,0.6083464026451111,0.8740514516830444,0.27748903632164,0.9745241403579712,0.5722318887710571,0.9086692333221436,-0.09129220247268677,0.9918133616447449
0.6093759536743164,0.1890365183353424,-0.3134598135948181,0.9999334812164307,0.6058570742607117,0.17456378042697906,-0.28787440061569214,0.9998505711555481,0.6065301895141602,0.17447027564048767,-0.28783220052719116,0.999795138835907,0.6071211099624634,0.1743982583284378,-0.28776806592941284,0.9997151494026184,0.5996593832969666,0.1747916042804718,-0.3242855668067932,0.9999210238456726,0.5955110788345337,0.175092875957489,-0.3243979811668396,0.9999272227287292,0.5908536911010742,0.17552973330020905,-0.3244926333427429,0.9999341368675232,0.5981303453445435,0.18118396401405334,-0.12544572353363037,0.9988974928855896,0.5764736533164978,0.18325601518154144,-0.264987051486969,0.9999502301216125,0.6089376211166382,0.20596708357334137,-0.24654698371887207,0.9996641874313354,0.6018621921539307,0.20687034726142883,-0.29471269249916077,0.9999080300331116,0.5945846438407898,0.2784288823604584,0.08611104637384415,0.9980621933937073,0.5545731782913208,0.26698553562164307,-0.3057429790496826,0.9999861717224121,0.5827001333236694,0.4023035168647766,0.15928681194782257,0.08594159781932831,0.5284953117370605,0.3933326303958893,-0.34174031019210815,0.9975461959838867,0.5979330539703369,0.49456992745399475,0.052090078592300415,0.22455662488937378,0.5557224750518799,0.5122404098510742,-0.3616255223751068,0.9880706667900085,0.6007832288742065,0.5259193778038025,0.042831096798181534,0.23084644973278046,0.5540931820869446,0.5491641759872437,-0.4028683602809906,0.9705738425254822,0.6057553291320801,0.5239211320877075,0.003222088562324643,0.24103902280330658,0.5682300329208374,0.5447472929954529,-0.40199941396713257,0.969551146030426,0.6026609539985657,0.511969268321991,0.030586495995521545,0.2313854843378067,0.5706583261489868,0.5341901183128357,-0.3591606616973877,0.9566527605056763,0.5789729356765747,0.5233374834060669,0.13043361902236938,0.9988430738449097,0.5485956072807312,0.5239836573600769,-0.13055646419525146,0.9996320009231567,0.5857721567153931,0.6840459704399109,0.22821398079395294,0.87493497133255,0.5470007658004761,0.6885477900505066,-0.06462554633617401,0.9932310581207275,0.566600501537323,0.8281688094139099,0.40374889969825745,0.9563748836517334,0.5301070809364319,0.8590125441551208,0.0750766173005104,0.994022786617279,0.5506510734558105,0.8510315418243408,0.4142135679721832,0.9354814887046814,0.5181583166122437,0.8834190964698792,0.08108300715684891,0.9320749640464783,0.6088999509811401,0.8734580874443054,0.32987338304519653,0.9741376042366028,0.5728498101234436,0.9093669652938843,-0.0547771230340004,0.9922276735305786
0.6144982576370239,0.19193974137306213,-0.3170197010040283,0.9999280571937561,0.6096899509429932,0.17741771042346954,-0.2902466654777527,0.999833881855011,0.6102094054222107,0.1773163229227066,-0.2902185320854187,0.9997714161872864,0.6106560826301575,0.17717860639095306,-0.29015785455703735,0.9996881484985352,0.6044352054595947,0.17759451270103455,-0.3243524730205536,0.9999138116836548,0.6010047197341919,0.17785967886447906,-0.32445773482322693,0.9999203085899353,0.5971459746360779,0.17821209132671356,-0.3245484530925751,0.9999279379844666,0.6008965373039246,0.18371540307998657,-0.13109290599822998,0.9987872838973999,0.583458662033081,0.18588604032993317,-0.2734585404396057,0.9999427199363708,0.6140924096107483,0.2088419646024704,-0.2506653368473053,0.9996303915977478,0.6075752973556519,0.20948441326618195,-0.2951202988624573,0.9998956322669983,0.5968767404556274,0.2823438346385956,0.08400502055883408,0.9979499578475952,0.5562493801116943,0.26664286851882935,-0.3175703287124634,0.9999857544898987,0.5861347913742065,0.40327486395835876,0.15908052027225494,0.0831800103187561,0.5312524437904358,0.3924160599708557,-0.3575454652309418,0.9975326061248779,0.5985480546951294,0.49530667066574097,0.06392859667539597,0.22103773057460785,0.5552510619163513,0.5123194456100464,-0.37838131189346313,0.9880038499832153,0.6006813049316406,0.5266683101654053,0.0573684461414814,0.22709988057613373,0.5544277429580688,0.5492490530014038,-0.4208805561065674,0.9705049395561218,0.6067770719528198,0.5257694125175476,0.018030637875199318,0.23735469579696655,0.5693821310997009,0.544801652431488,-0.41989827156066895,0.9693940281867981,0.6030147671699524,0.5136997103691101,0.04314190894365311,0.22774402797222137,0.5716613531112671,0.5344509482383728,-0.3761206269264221,0.956088662147522,0.5795822143554688,0.5260328650474548,0.13083001971244812,0.9987838864326477,0.5491696000099182,0.5247593522071838,-0.13097964227199554,0.9996190071105957,0.5892412662506104,0.6844965815544128,0.23554961383342743,0.8691326975822449,0.5486986041069031,0.688978374004364,-0.05713580921292305,0.9933397173881531,0.5661511421203613,0.8281716108322144,0.41469764709472656,0.9524662494659424,0.5301114320755005,0.8579995036125183,0.0912928655743599,0.9941837191581726,0.5495583415031433,0.8510310649871826,0.42610493302345276,0.9316961169242859,0.517007052898407,0.8829757571220398,0.09883733838796616,0.9352545142173767,0.6091493368148804,0.8732296824455261,0.3460249602794647,0.9728761315345764,0.5734028220176697,0.9093545079231262,-0.051111429929733276,0.9924707412719727
0.6152334213256836,0.19234195351600647,-0.30931928753852844,0.999925434589386,0.6107268333435059,0.17794044315814972,-0.2831563353538513,0.9998231530189514,0.6110926270484924,0.17784947156906128,-0.2831264138221741,0.9997545480728149,0.6115128397941589,0.17774353921413422,-0.28306740522384644,0.9996708631515503,0.6057941317558289,0.17806527018547058,-0.31716233491897583,0.9999098181724548,0.6023248434066772,0.17822957038879395,-0.3172582983970642,0.9999161958694458,0.598806619644165,0.17847786843776703,-0.3173559606075287,0.9999244809150696,0.602140486240387,0.18386037647724152,-0.12808170914649963,0.9986955523490906,0.5848390460014343,0.18570055067539215,-0.26674360036849976,0.9999375939369202,0.6148673295974731,0.2092929631471634,-0.24483713507652283,0.9996157288551331,0.6090145707130432,0.20970748364925385,-0.28906184434890747,0.9998893141746521,0.5975902080535889,0.28263550996780396,0.08927921950817108,0.9978863000869751,0.5569721460342407,0.26278814673423767,-0.3145025074481964,0.999985933303833,0.5884653329849243,0.4032976031303406,0.17352665960788727,0.08043371886014938,0.5330654382705688,0.39160245656967163,-0.35889917612075806,0.9975631833076477,0.5986006259918213,0.4962243139743805,0.08363398164510727,0.21814726293087006,0.553571343421936,0.5124087929725647,-0.39180999994277954,0.9883216023445129,0.601455807685852,0.5274677872657776,0.07767127454280853,0.2239442765712738,0.5534425973892212,0.5488409399986267,-0.4373575747013092,0.9712986946105957,0.6080321073532104,0.5276012420654297,0.03674381226301193,0.2343328595161438,0.5692044496536255,0.5448108315467834,-0.43694812059402466,0.9701601266860962,0.6042946577072144,0.5152864456176758,0.06220559403300285,0.2250300794839859,0.5712385773658752,0.5344750285148621,-0.39014628529548645,0.9568299055099487,0.5801070928573608,0.5268014669418335,0.13409960269927979,0.9987354874610901,0.5506377220153809,0.5247637033462524,-0.13427689671516418,0.9996101260185242,0.589524507522583,0.6853729486465454,0.2347634732723236,0.8612633347511292,0.5482271313667297,0.6892009377479553,-0.06039269641041756,0.9934471249580383,0.5656798481941223,0.8294880986213684,0.4160769581794739,0.9482054114341736,0.530278205871582,0.8580767512321472,0.08077917993068695,0.9943256378173828,0.5489193797111511,0.8521164059638977,0.42741337418556213,0.9280718564987183,0.5170010924339294,0.8832860589027405,0.08665242791175842,0.9383546113967896,0.6093310713768005,0.8732422590255737,0.344987690448761,0.971418023109436,0.5737277269363403,0.909345269203186,-0.050237853080034256,0.9926948547363281
0.6151605248451233,0.1928643137216568,-0.3132776916027069,0.9999255537986755,0.6114668846130371,0.17859892547130585,-0.28854677081108093,0.999821126461029,0.6121468544006348,0.17862741649150848,-0.2884993255138397,0.9997493624687195,0.6128784418106079,0.1786540001630783,-0.2884485721588135,0.9996657371520996,0.6056261658668518,0.1784971058368683,-0.32246190309524536,0.9999099969863892,0.6020978689193726,0.1786019206047058,-0.32255876064300537,0.9999160766601562,0.5983356833457947,0.1787870228290558,-0.32265156507492065,0.9999244809150696,0.604392409324646,0.1847204715013504,-0.1306019127368927,0.998661458492279,0.5844491720199585,0.18576209247112274,-0.26433074474334717,0.9999365210533142,0.6152155995368958,0.21002940833568573,-0.24845179915428162,0.9996083378791809,0.6084001064300537,0.2100166231393814,-0.29306453466415405,0.999886155128479,0.6002108454704285,0.2826240360736847,0.08710681647062302,0.9977886080741882,0.5558459758758545,0.2603733241558075,-0.3062223792076111,0.999985933303833,0.5907648801803589,0.4035331606864929,0.17072980105876923,0.07784561812877655,0.5331723690032959,0.3903287351131439,-0.3466666340827942,0.997563898563385,0.599422812461853,0.49650952219963074,0.07614355534315109,0.21525458991527557,0.5528196096420288,0.5124398469924927,-0.38232529163360596,0.9885221719741821,0.6018442511558533,0.5276919603347778,0.06812093406915665,0.22087208926677704,0.5527805089950562,0.5484079122543335,-0.42649683356285095,0.9718164205551147,0.6079175472259521,0.5280081033706665,0.027822818607091904,0.23132480680942535,0.5684806108474731,0.5447669625282288,-0.4273771643638611,0.970660924911499,0.6044300198554993,0.5157625675201416,0.05495711416006088,0.22224977612495422,0.5704308748245239,0.5345005393028259,-0.38105839490890503,0.9573200345039368,0.5821107625961304,0.5271980166435242,0.13241586089134216,0.9986675977706909,0.5515506863594055,0.5247889757156372,-0.1325916349887848,0.9995997548103333,0.5908973217010498,0.6856528520584106,0.2296491414308548,0.8568627238273621,0.5485876202583313,0.6893723011016846,-0.0590076819062233,0.9935268759727478,0.5656628608703613,0.829973578453064,0.4075516164302826,0.9451650381088257,0.5305157899856567,0.8580766916275024,0.08169581741094589,0.9944249987602234,0.5489751100540161,0.8524875640869141,0.4184086322784424,0.9252919554710388,0.5169833898544312,0.8833655714988708,0.08753843605518341,0.9405868649482727,0.6096107363700867,0.873314619064331,0.33548638224601746,0.9702466130256653,0.5737185478210449,0.909417986869812,-0.045822031795978546,0.9928419589996338
0.6140365600585938,0.19301389157772064,-0.32786521315574646,0.9999288320541382,0.6121736764907837,0.1791452020406723,-0.3006061911582947,0.9998270273208618,0.613413393497467,0.17940184473991394,-0.30055946111679077,0.9997562170028687,0.6146222352981567,0.1796538531780243,-0.30051228404045105,0.9996763467788696,0.6049767732620239,0.1786058098077774,-0.3311997652053833,0.9999134540557861,0.6010740399360657,0.17862558364868164,-0.3312813639640808,0.9999191761016846,0.5966853499412537,0.17874059081077576,-0.3313557505607605,0.9999270439147949,0.6076236963272095,0.1854853630065918,-0.13532587885856628,0.9986871480941772,0.5835724472999573,0.18564799427986145,-0.26431581377983093,0.9999372959136963,0.614575207233429,0.21033598482608795,-0.26093000173568726,0.9996188282966614,0.6059567928314209,0.20994490385055542,-0.30107271671295166,0.999888002872467,0.6016795039176941,0.28273335099220276,0.08692978322505951,0.9978036880493164,0.5555761456489563,0.2583146393299103,-0.3038072884082794,0.999985933303833,0.5946489572525024,0.4044230580329895,0.17040030658245087,0.07923591136932373,0.5320904850959778,0.3890988230705261,-0.34793421626091003,0.9975497126579285,0.6042740941047668,0.4997604787349701,0.07918154448270798,0.22561676800251007,0.5523504614830017,0.512153685092926,-0.398620069026947,0.9888367652893066,0.6086646914482117,0.5303249359130859,0.07171950489282608,0.22928810119628906,0.5520455241203308,0.5470549464225769,-0.4446336328983307,0.9726415276527405,0.615022599697113,0.5311814546585083,0.03058888018131256,0.24011535942554474,0.5686407685279846,0.5437100529670715,-0.44735389947891235,0.9714943170547485,0.6099940538406372,0.5189509391784668,0.058142222464084625,0.23047183454036713,0.5707617402076721,0.5337522029876709,-0.3983321487903595,0.9582436084747314,0.5828197598457336,0.527195394039154,0.13155867159366608,0.9986420273780823,0.5514441728591919,0.524396538734436,-0.13174697756767273,0.9995937943458557,0.5917322039604187,0.686150848865509,0.22587689757347107,0.8512336015701294,0.5494973659515381,0.6886662840843201,-0.06590582430362701,0.9935445785522461,0.564976692199707,0.8301385045051575,0.4038182199001312,0.9416822195053101,0.5311225056648254,0.8572614789009094,0.06348811089992523,0.9944553971290588,0.5480049848556519,0.852577805519104,0.4143303334712982,0.9220568537712097,0.5170754194259644,0.8831570744514465,0.06812948733568192,0.9422231912612915,0.6097921133041382,0.8733316659927368,0.3270815312862396,0.9686954617500305,0.5749813318252563,0.9088612794876099,-0.0642317533493042,0.992903470993042
0.614456057548523,0.19326813519001007,-0.3270834684371948,0.999932050704956,0.6133618354797363,0.17947255074977875,-0.2994458079338074,0.9998332262039185,0.6147514581680298,0.17986145615577698,-0.29940053820610046,0.9997640252113342,0.6160908937454224,0.18024073541164398,-0.2993597388267517,0.9996882081031799,0.6058449745178223,0.17862160503864288,-0.33091267943382263,0.999916672706604,0.6018689274787903,0.17856797575950623,-0.3309851288795471,0.999921977519989,0.5973154306411743,0.17864489555358887,-0.33105188608169556,0.9999291896820068,0.6088013648986816,0.18577732145786285,-0.13269050419330597,0.9987258315086365,0.5838256478309631,0.18557527661323547,-0.25966307520866394,0.9999377727508545,0.614843487739563,0.21090155839920044,-0.25973477959632874,0.9996325373649597,0.6058184504508972,0.20994611084461212,-0.3005765974521637,0.9998902678489685,0.6023786067962646,0.2830468416213989,0.08737261593341827,0.9978777170181274,0.5539518594741821,0.2567034959793091,-0.29602229595184326,0.9999857544898987,0.5970757007598877,0.4061029255390167,0.17492827773094177,0.08351432532072067,0.5311506986618042,0.3881881535053253,-0.3418903946876526,0.9974791407585144,0.6078083515167236,0.5018036365509033,0.08288009464740753,0.2439831644296646,0.5519920587539673,0.5118364095687866,-0.40086135268211365,0.9889697432518005,0.6134750843048096,0.5329391360282898,0.07472533732652664,0.24471135437488556,0.551601767539978,0.546344518661499,-0.44781047105789185,0.9731286764144897,0.6197481751441956,0.5334072709083557,0.03259699419140816,0.25624367594718933,0.5682084560394287,0.5431613326072693,-0.4516245424747467,0.9719877243041992,0.6139779090881348,0.5224610567092896,0.06154697388410568,0.24551767110824585,0.5706740617752075,0.5333103537559509,-0.40132084488868713,0.9586874842643738,0.5840321183204651,0.5271691083908081,0.13055919110774994,0.9986234307289124,0.5508065223693848,0.5240820050239563,-0.13074292242527008,0.9995851516723633,0.5920339822769165,0.6867372989654541,0.22532621026039124,0.8475160002708435,0.5493475198745728,0.6880851984024048,-0.06889985501766205,0.9934972524642944,0.5647041201591492,0.8303791284561157,0.39777883887290955,0.938635528087616,0.5315251350402832,0.856694221496582,0.05801459029316902,0.9944381713867188,0.5478795170783997,0.8530794382095337,0.40804558992385864,0.9193915128707886,0.5171188712120056,0.8830783367156982,0.062361299991607666,0.9432550072669983,0.6103864312171936,0.8737193942070007,0.3241610825061798,0.967286229133606,0.5749555826187134,0.9090623259544373,-0.07146261632442474,0.9928983449935913
0.6141408681869507,0.1936151534318924,-0.32076495885849,0.9999350309371948,0.6138902902603149,0.17982223629951477,-0.29115140438079834,0.9998394846916199,0.6155024766921997,0.1802988499403,-0.2911267578601837,0.9997721314430237,0.6170186400413513,0.180751234292984,-0.2910931706428528,0.9996991157531738,0.6058160662651062,0.17872337996959686,-0.31985172629356384,0.9999198317527771,0.6016194820404053,0.1785932332277298,-0.31990450620651245,0.9999247193336487,0.5968087911605835,0.17860208451747894,-0.3199523985385895,0.9999313354492188,0.6105805039405823,0.18616817891597748,-0.11890717595815659,0.9987629055976868,0.5837487578392029,0.18551751971244812,-0.24189133942127228,0.99993896484375,0.6149178147315979,0.21148082613945007,-0.2523377537727356,0.999643087387085,0.6053568124771118,0.21014806628227234,-0.2895447909832001,0.9998923540115356,0.6035129427909851,0.2833925485610962,0.09669150412082672,0.9979284405708313,0.5528590679168701,0.25654396414756775,-0.2798234820365906,0.9999856352806091,0.5980068445205688,0.40647226572036743,0.18329188227653503,0.08456898480653763,0.5300989747047424,0.38831767439842224,-0.3309997022151947,0.997406005859375,0.6100630164146423,0.5016506314277649,0.08565893024206161,0.25337958335876465,0.5520986914634705,0.5115470886230469,-0.3858505189418793,0.9889123439788818,0.6162647604942322,0.5330072045326233,0.07609977573156357,0.25295308232307434,0.5523775815963745,0.5459030866622925,-0.4307306706905365,0.9731512665748596,0.6231449842453003,0.5332444906234741,0.03436032682657242,0.2650699019432068,0.5689063668251038,0.5423814058303833,-0.43432092666625977,0.9720211625099182,0.6168869733810425,0.5220200419425964,0.06418107450008392,0.25341784954071045,0.5713707804679871,0.5326176881790161,-0.3858097195625305,0.9585641026496887,0.5847979784011841,0.5271594524383545,0.12995758652687073,0.9986006021499634,0.5501580238342285,0.5240839123725891,-0.13013741374015808,0.9995796084403992,0.5924619436264038,0.6877188086509705,0.22513043880462646,0.845252513885498,0.5496992468833923,0.6882084012031555,-0.07358105480670929,0.9935179948806763,0.5646337270736694,0.8304862976074219,0.3914690315723419,0.9371444582939148,0.5318123698234558,0.8560307621955872,0.049830950796604156,0.9944542050361633,0.547855019569397,0.853119969367981,0.401091992855072,0.9178248643875122,0.5175999999046326,0.8820840120315552,0.05379859358072281,0.9440963268280029,0.6107970476150513,0.8737890124320984,0.3194798231124878,0.9664404988288879,0.5749136209487915,0.9091001152992249,-0.08097948133945465,0.9929217100143433
0.6138454675674438,0.19367432594299316,-0.3201429545879364,0.9999383687973022,0.6139456629753113,0.1798485666513443,-0.2899884879589081,0.9998471736907959,0.6157516837120056,0.18035200238227844,-0.28996995091438293,0.9997825622558594,0.617412805557251,0.180829718708992,-0.28993844985961914,0.9997130632400513,0.6053882837295532,0.17868338525295258,-0.3171467185020447,0.9999235272407532,0.600933849811554,0.17853769659996033,-0.31719496846199036,0.9999279975891113,0.5959659218788147,0.1785573959350586,-0.31723591685295105,0.9999339580535889,0.6116397380828857,0.18636365234851837,-0.1167796403169632,0.9988166689872742,0.5832082033157349,0.18539562821388245,-0.23523256182670593,0.9999406337738037,0.615117073059082,0.2116289585828781,-0.2517128884792328,0.9996565580368042,0.6049198508262634,0.2101704329252243,-0.2870378792285919,0.9998950958251953,0.6044825315475464,0.28496941924095154,0.09626206755638123,0.9979960918426514,0.551611602306366,0.2563959062099457,-0.2728579640388489,0.9999855160713196,0.60005784034729,0.4087695777416229,0.18116873502731323,0.08642415702342987,0.5296489000320435,0.38817834854125977,-0.3244818150997162,0.9972850680351257,0.612969696521759,0.5035568475723267,0.08265107870101929,0.26481616497039795,0.5521327257156372,0.5115582942962646,-0.3799096941947937,0.9886687994003296,0.6216745376586914,0.5347200036048889,0.07313469052314758,0.2630506455898285,0.5522487163543701,0.5454532504081726,-0.4246997833251953,0.9728103280067444,0.6291882395744324,0.5344588160514832,0.031232252717018127,0.2757807970046997,0.5690573453903198,0.5417920351028442,-0.4288126826286316,0.9716961979866028,0.620137095451355,0.5227776169776917,0.06110711768269539,0.26319772005081177,0.5713983178138733,0.5323629379272461,-0.3802098035812378,0.9579876065254211,0.5855424404144287,0.5272982716560364,0.12961415946483612,0.9985753893852234,0.5496465563774109,0.5240925550460815,-0.12979459762573242,0.999574601650238,0.5922319293022156,0.6882514953613281,0.22347445785999298,0.839581310749054,0.5490102767944336,0.6882597804069519,-0.07593564689159393,0.9934484958648682,0.5642547011375427,0.8306009769439697,0.3913886845111847,0.9337142705917358,0.5339957475662231,0.8548957705497742,0.042137257754802704,0.9943394064903259,0.5476308465003967,0.8532280325889587,0.4010764956474304,0.9144277572631836,0.5201228857040405,0.8817578554153442,0.04577576369047165,0.944220781326294,0.6112020015716553,0.8737974166870117,0.31824204325675964,0.9644966125488281,0.5751340985298157,0.9088901281356812,-0.0875389352440834,0.9927781820297241
0.612989068031311,0.19365917146205902,-0.31110069155693054,0.9999424815177917,0.6130200624465942,0.1797981858253479,-0.2809023857116699,0.9998573660850525,0.614896833896637,0.18031777441501617,-0.28089702129364014,0.9997968673706055,0.6166443228721619,0.1807468682527542,-0.2808699905872345,0.9997324347496033,0.6043590307235718,0.17846426367759705,-0.3061768114566803,0.9999284148216248,0.599787712097168,0.17818042635917664,-0.30621325969696045,0.9999324083328247,0.5947166085243225,0.1780335009098053,-0.3062337338924408,0.9999378323554993,0.6103035807609558,0.18629112839698792,-0.11098617315292358,0.9988965392112732,0.5811924934387207,0.18464377522468567,-0.2249842882156372,0.9999439120292664,0.6144485473632812,0.21155507862567902,-0.24474453926086426,0.9996797442436218,0.6039479970932007,0.2100515514612198,-0.2779272794723511,0.9999017119407654,0.6043530702590942,0.2874349057674408,0.09585778415203094,0.9981041550636292,0.5505940318107605,0.25682923197746277,-0.25633493065834045,0.9999856948852539,0.5993288159370422,0.4100315272808075,0.17645446956157684,0.09383225440979004,0.5259057283401489,0.3885580003261566,-0.3040398955345154,0.9972659945487976,0.6164658069610596,0.5046890377998352,0.07204867899417877,0.2891513705253601,0.5514761209487915,0.5122654438018799,-0.3749111592769623,0.9887382388114929,0.6272169351577759,0.5352124571800232,0.05943286418914795,0.28450676798820496,0.5514031052589417,0.5463739037513733,-0.4217361509799957,0.9730521440505981,0.6328732371330261,0.5348062515258789,0.016114192083477974,0.298123836517334,0.5679529309272766,0.5431451201438904,-0.4281517565250397,0.9719542264938354,0.624200701713562,0.523087739944458,0.04982233792543411,0.2839978039264679,0.5702192187309265,0.5339377522468567,-0.3769616484642029,0.9583446383476257,0.5868099927902222,0.5272842049598694,0.12359254062175751,0.998590350151062,0.5488330721855164,0.5248343348503113,-0.12373826652765274,0.999576210975647,0.5928046703338623,0.6895776391029358,0.21188345551490784,0.8371648788452148,0.5485492944717407,0.6897376775741577,-0.06542105972766876,0.9933357834815979,0.5651983022689819,0.8305967450141907,0.3711380362510681,0.9312112331390381,0.5396682620048523,0.8546987771987915,0.04977124184370041,0.9941545128822327,0.5495854616165161,0.8532748818397522,0.3801516592502594,0.9116510152816772,0.5281570553779602,0.8817956447601318,0.05178171396255493,0.9433870911598206,0.6122044324874878,0.8737753033638,0.2939625680446625,0.9630103707313538,0.5746859312057495,0.9080764651298523,-0.07782616466283798,0.9925264120101929
